"","original_family","original_name","name_in_Flora","original_ID","final_family","scientificName","taxonID","vernacular_names","notes","tax_notes","notes_fam","nombre","establishmentMeans","occurrenceRemarks","location","lifeForm","vegetationType","habitat","nusado","eoo","aoo2","aoo10","IUCN","CITES","use","url","n_in_uc","uc"
"168","Boraginaceae","Cordia sellowiana Cham.","Cordia sellowiana Cham.",16528,"Boraginaceae","Cordia sellowiana Cham.",16528,"freij√≥ branco-PORTUGUES-Acre","LFB","name ok","","Cordia sellowiana","NATIVA","Endemica/Amaz√¥nia-Endemica/Caatinga-Endemica/Cerrado-Endemica/Mata Atl√¢ntica","BR-ES-BR-MS-BR-SE-BR-MA-BR-TO-BR-SP-BR-RJ-BR-MG-BR-PR-BR-PE-BR-PB-BR-CE-BR-BA-BR-AL-BR-MT-BR-GO-BR-DF","√Årvore","Cerrado (lato sensu)-Floresta Estacional Semidecidual-Floresta Ombr√≥fila (= Floresta Pluvial)","Terr√≠cola",344,8875318.94023028,1012,23600,"      1.5    1                                     ","","use","http://tropical.theferns.info/viewtropical.php?id=Cordia+sellowiana",61,"RESERVA BIOL”GICA DO TINGU¡,RESERVA BIOL”GICA DO TAPIRAP…,PARQUE NACIONAL DA SERRA DOS ORG√OS,PARQUE ESTADUAL DAS NASCENTES DO RIO TAQUARI,ESTA«√O ECOL”GICA DA SERRA DAS ARARAS,RESERVA BIOL”GICA DE UNA,¡REA DE PROTE«√O AMBIENTAL DA BACIA DO RIO DESCOBERTO,PARQUE ESTADUAL CARLOS BOTELHO,¡REA DE PROTE«√O AMBIENTAL MARGEM ESQUERDA DO RIO NEGRO-SETOR ATURI¡-APUAUZINHO,¡REA DE PROTE«√O AMBIENTAL CONCEI«√O DA BARRA,¡REA DE PROTE«√O AMBIENTAL DO PLANALTO CENTRAL,PARQUE ESTADUAL DA SERRA DO MAR,PARQUE ESTADUAL  DA ILHA DO CARDOSO,FLORESTA NACIONAL DE CARAJ¡S,¡REA DE PROTE«√O AMBIENTAL MORRO DA PEDREIRA,¡REA DE PROTE«√O AMBIENTAL DA BACIA DO RIO S√O JO√O - MICO LE√O,PARQUE NACIONAL DA SERRA DA BODOQUENA,PARQUE NACIONAL DA CHAPADA DIAMANTINA,¡REA DE PROTE«√O AMBIENTAL POUSO ALTO,PARQUE ESTADUAL DO PROSA,¡REA DE PROTE«√O AMBIENTAL ILHAS E V¡RZEAS DO RIO PARAN¡,RESERVA BIOL”GICA DE PO«O DAS ANTAS,¡REA DE PROTE«√O AMBIENTAL SERRA DO LAJEADO,RESERVA BIOLOGICA DE PEDRA TALHADA,ESTA«√O ECOL”GICA DE MARAC¡ JIPIOCA,ESTA«√O ECOL”GICA DE NIQUI¡,RESERVA BIOL”GICA DE SOORETAMA,PARQUE NACIONAL DA SERRA DO DIVISOR,FLORESTA NACIONAL DE TAPIRAP…-AQUIRI,¡REA DE PROTE«√O AMBIENTAL DE GUARAQUE«ABA,¡REA DE PROTE«√O AMBIENTAL DA BACIA DO RIO S√O BARTOLOMEU"
"169","Boraginaceae","Cordia superba Cham.","Cordia superba Cham.",16530,"Boraginaceae","Cordia superba Cham.",16530,NA,"LFB","name ok","","Cordia superba","NATIVA","Endemica/Caatinga-Endemica/Cerrado-Endemica/Mata Atl√¢ntica","BR-ES-BR-SP-BR-GO-BR-SE-BR-RN-BR-PI-BR-PB-BR-CE-BR-AL-BR-TO-BR-RJ-BR-MG-BR-PR-BR-PE-BR-MA-BR-BA","Arbusto-√Årvore","Caatinga (stricto sensu)-Cerrado (lato sensu)-Floresta Ombr√≥fila (= Floresta Pluvial)","Terr√≠cola",518,3830184.46599558,1488,30500,"          1                                     ","","use","http://tropical.theferns.info/viewtropical.php?id=Cordia+superba",62,"¡REA DE PROTE«√O AMBIENTAL SERRA DA IBIAPABA,PARQUE NACIONAL DA CHAPADA DAS MESAS,PARQUE NACIONAL SERRA DAS CONFUS’ES,FLORESTA NACIONAL DO IBURA,RESERVA BIOLOGICA DE PEDRA TALHADA,RESERVA BIOL”GICA DE UNA,¡REA DE PROTE«√O AMBIENTAL LAGOA ENCANTADA,¡REA DE PROTE«√O AMBIENTAL CAMINHOS ECOL”GICOS DA BOA ESPERAN«A,ESTA«√O ECOL”GICA DOS CAETETUS,RESERVA BIOL”GICA GUARIBAS,PARQUE NACIONAL DA CHAPADA DIAMANTINA,PARQUE ESTADUAL DA SERRA DO MAR,¡REA DE PROTE«√O AMBIENTAL COSTA DOS CORAIS,¡REA DE RELEVANTE INTERESSE ECOL”GICO SERRA DO OROB”,FLORESTA NACIONAL DE CONTENDAS DO SINCOR¡,¡REA DE PROTE«√O AMBIENTAL PLATAFORMA CONTINENTAL DO LITORAL NORTE,¡REA DE PROTE«√O AMBIENTAL COSTA DE ITACAR…/ SERRA GRANDE,MONUMENTO NATURAL CACHOEIRA DO FERRO DOIDO,RESERVA BIOL”GICA DO C”RREGO GRANDE,¡REA DE PROTE«√O AMBIENTAL POUSO ALTO,¡REA DE PROTE«√O AMBIENTAL ESTADUAL DA ESCARPA DEVONIANA"
"170","Boraginaceae","Cordia taguahyensis Vell.","Cordia taguahyensis Vell.",16531,"Boraginaceae","Cordia taguahyensis Vell.",16531,NA,"LFB","name ok","","Cordia taguahyensis","NATIVA","Endemica/Caatinga-Endemica/Cerrado-Endemica/Mata Atl√¢ntica","BR-SE-BR-CE-BR-AL-BR-SP-BR-RJ-BR-MG-BR-ES-BR-PE-BR-PB-BR-MA-BR-BA","Arbusto-√Årvore","Floresta Ombr√≥fila (= Floresta Pluvial)","Terr√≠cola",184,3190291.58501145,520,11500,"          1                                     ","","","",50,"¡REA DE PROTE«√O AMBIENTAL DE PRAIA MOLE,RESERVA BIOL”GICA DO C”RREGO DO VEADO,PARQUE NACIONAL DA TIJUCA,FLORESTA NACIONAL DO IBURA,RESERVA BIOLOGICA DE PEDRA TALHADA,¡REA DE PROTE«√O AMBIENTAL PONTA DA BALEIA / ABROLHOS,PARQUE ESTADUAL DA SERRA DO MAR,RESERVA BIOL”GICA DE SOORETAMA,¡REA DE PROTE«√O AMBIENTAL SERRA DO BARBADO,¡REA DE PROTE«√O AMBIENTAL DO PICO DO GOIAPABA-A«U,FLORESTA NACIONAL DE CONTENDAS DO SINCOR¡,¡REA DE PROTE«√O AMBIENTAL DA SERRA DE BATURIT…,PARQUE NACIONAL DO MONTE PASCOAL,¡REA DE PROTE«√O AMBIENTAL LAGOA ENCANTADA,RESERVA BIOL”GICA DE UNA,¡REA DE PROTE«√O AMBIENTAL DA BACIA DO RIO S√O JO√O - MICO LE√O,¡REA DE PROTE«√O AMBIENTAL COSTA DE ITACAR…/ SERRA GRANDE,RESERVA BIOL”GICA DO C”RREGO GRANDE,¡REA DE PROTE«√O AMBIENTAL DE PETR”POLIS"
"171","Lecythidaceae","Corythophora alta R.Knuth","Corythophora alta R.Knuth",36636,"Lecythidaceae","Corythophora alta R.Knuth",36636,"matamat√° cascuda-PORTUGUES-NA/matamat√° rosa-PORTUGUES-NA/ripeiro vermelho-PORTUGUES-NA","LFB","name ok","","Corythophora alta","NATIVA","Endemica/Amaz√¥nia","BR-PA-BR-AM","√Årvore","Floresta de Terra Firme","Terr√≠cola",99,625759.365412995,136,2800,"                                               ","","","",16,"¡REA DE PROTE«√O AMBIENTAL MARGEM ESQUERDA DO RIO NEGRO-SETOR ATURI¡-APUAUZINHO,¡REA DE RELEVANTE INTERESSE ECOL”GICA PROJETO DIN¬MICA BIOL”GICA DE FRAGMENTOS FLORESTAIS,RESERVA BIOL”GICA DO RIO TROMBETAS,¡REA DE PROTE«√O AMBIENTAL NHAMUND¡"
"172","Chrysobalanaceae","Couepia impressa Prance","Couepia impressa Prance",16770,"Chrysobalanaceae","Couepia impressa Prance",16770,"goiti de morcego-PORTUGUES-nordeste/oiti, oiti mirim, oiticica-PORTUGUES-nordeste","LFB","name ok","","Couepia impressa","NATIVA","Endemica/Mata Atl√¢ntica","BR-PE-BR-BA-BR-AL","√Årvore","Floresta Ombr√≥fila (= Floresta Pluvial)","Terr√≠cola",78,2034034.29917236,232,5100,"          1                                     ","","","",17,"¡REA DE PROTE«√O AMBIENTAL BAÕA DE CAMAMU,¡REA DE PROTE«√O AMBIENTAL LAGOA ENCANTADA,PARQUE NACIONAL DA CHAPADA DIAMANTINA,RESERVA BIOLOGICA DE PEDRA TALHADA,¡REA DE PROTE«√O AMBIENTAL SERRA DO BARBADO,¡REA DE PROTE«√O AMBIENTAL SANTO ANT‘NIO"
"173","Urticaceae","Coussapoa microcarpa (Schott) Rizzini","Coussapoa microcarpa (Schott) Rizzini",15046,"Urticaceae","Coussapoa microcarpa (Schott) Rizzini",15046,"mata-pau-PORTUGUES-S√£o Paulo","LFB","name ok","","Coussapoa microcarpa","NATIVA","Endemica/Caatinga-Endemica/Cerrado-Endemica/Mata Atl√¢ntica","BR-CE-BR-PI-BR-AL-BR-SE-BR-SP-BR-RJ-BR-MG-BR-ES-BR-SC-BR-RS-BR-PR-BR-PE-BR-PB-BR-BA","Arbusto-√Årvore","Floresta Estacional Semidecidual-Floresta Ombr√≥fila (= Floresta Pluvial)-Floresta Ombr√≥fila Mista-Restinga","Hemiep√≠fita-Terr√≠cola",284,2576238.47849667,836,18200,"      1.5    1     1.6   3.5                             ","","use","http://tropical.theferns.info/viewtropical.php?id=Coussapoa+microcarpa",73,"¡REA DE PROTE«√O AMBIENTAL SERRA DA MANTIQUEIRA,¡REA DE PROTE«√O AMBIENTAL DE GUARAQUE«ABA,¡REA DE PROTE«√O AMBIENTAL LAGOA ENCANTADA,¡REA DE PROTE«√O AMBIENTAL DA BACIA DO RIO S√O JO√O - MICO LE√O,PARQUE ESTADUAL CARLOS BOTELHO,PARQUE ESTADUAL DA SERRA FURADA,PARQUE ESTADUAL DA SERRA DO MAR,¡REA DE PROTE«√O AMBIENTAL MORRO DA PEDREIRA,¡REA DE PROTE«√O AMBIENTAL DE CANAN…IA-IGUAP…-PERUÕBE,PARQUE NACIONAL DA SERRA DOS ORG√OS,PARQUE ESTADUAL TURÕSTICO DO ALTO DO RIBEIRA,PARQUE NACIONAL DA SERRA DO ITAJAÕ,RESERVA BIOLOGICA DE PEDRA TALHADA,PARQUE ESTADUAL SERRA DO BRIGADEIRO,PARQUE ESTADUAL  DA ILHA DO CARDOSO,¡REA DE PROTE«√O AMBIENTAL ESTADUAL DE GUARATUBA,¡REA DE PROTE«√O AMBIENTAL DE PETR”POLIS,PARQUE ESTADUAL DA SERRA DO TABULEIRO,¡REA DE PROTE«√O AMBIENTAL ESTADUAL DA ESCARPA DEVONIANA,PARQUE ESTADUAL DA ILHA DO MEL"
"174","Rubiaceae","Coussarea graciliflora (Mart.) M√ºll.Arg.","Coussarea graciliflora (Mart.) M√ºll.Arg.",13901,"Rubiaceae","Coussarea graciliflora (Mart.) M√ºll.Arg.",13901,NA,"LFB","name ok","","Coussarea graciliflora","NATIVA","Endemica/Mata Atl√¢ntica","BR-RJ-BR-MG-BR-BA","Arbusto","Floresta Ombr√≥fila (= Floresta Pluvial)","Terr√≠cola",56,1283037.78986871,180,3700,"          1                                     ","","","",9,"¡REA DE PROTE«√O AMBIENTAL LAGOA ENCANTADA,RESERVA BIOL”GICA DE UNA,PARQUE ESTADUAL DA SERRA DO MAR,¡REA DE PROTE«√O AMBIENTAL DA BACIA DO RIO S√O JO√O - MICO LE√O,¡REA DE PROTE«√O AMBIENTAL DE PETR”POLIS,¡REA DE PROTE«√O AMBIENTAL BAÕA DE CAMAMU"
"175","Rubiaceae","Coussarea ilheotica M√ºll.Arg.","Coussarea ilheotica M√ºll.Arg.",13903,"Rubiaceae","Coussarea ilheotica M√ºll.Arg.",13903,NA,"LFB","name ok","","Coussarea ilheotica","NATIVA","Endemica/Mata Atl√¢ntica","BR-PE-BR-AL-BR-MG-BR-ES-BR-BA","√Årvore","Floresta Estacional Semidecidual-Floresta Ombr√≥fila (= Floresta Pluvial)","Terr√≠cola",63,1757940.94407667,180,3900,"      1.5    1                                     ","","","",19,"RESERVA BIOLOGICA DE PEDRA TALHADA,PARQUE NACIONAL PAU BRASIL,¡REA DE PROTE«√O AMBIENTAL CARAÕVA/ TRANCOSO,¡REA DE PROTE«√O AMBIENTAL LAGOA ENCANTADA,RESERVA BIOL”GICA DE UNA,¡REA DE PROTE«√O AMBIENTAL SANTO ANT‘NIO,RESERVA BIOL”GICA AUGUSTO RUSCHI,¡REA DE PROTE«√O AMBIENTAL COSTA DE ITACAR…/ SERRA GRANDE,¡REA DE PROTE«√O AMBIENTAL SERRA DO BARBADO"
"176","Rubiaceae","Coussarea meridionalis M√ºll.Arg.","Coussarea meridionalis (Vell.) M√ºll.Arg.",13906,"Rubiaceae","Coussarea meridionalis (Vell.) M√ºll.Arg.",13906,NA,"LFB","name ok","","Coussarea meridionalis","NATIVA","Endemica/Mata Atl√¢ntica","BR-SP-BR-RJ","Arbusto-√Årvore","Floresta Ombr√≥fila (= Floresta Pluvial)","Terr√≠cola",78,2179376.68627563,200,3800,"          1                                     ","","","",36,"PARQUE NACIONAL DA TIJUCA,RESERVA BIOL”GICA DO TINGU¡,PARQUE ESTADUAL DA SERRA DO MAR,¡REA DE PROTE«√O AMBIENTAL DE PETR”POLIS,¡REA DE PROTE«√O AMBIENTAL DE CAIRU«U,¡REA DE PROTE«√O AMBIENTAL DA BACIA DO RIO S√O JO√O - MICO LE√O,¡REA DE PROTE«√O AMBIENTAL LAGOA ENCANTADA,¡REA DE PROTE«√O AMBIENTAL DA BACIA DO RIO MACACU,¡REA DE PROTE«√O AMBIENTAL DE TAMOIOS"
"177","Asteraceae","Critoniopsis quinqueflora (Less.) H.Rob.","Critoniopsis quinqueflora (Less.) H.Rob.",104548,"Asteraceae","Critoniopsis quinqueflora (Less.) H.Rob.",104548,NA,"LFB","name ok","","Critoniopsis quinqueflora","NATIVA","Endemica/Mata Atl√¢ntica","BR-SP-BR-RJ-BR-SC-BR-PR","√Årvore","Floresta Estacional Semidecidual-Floresta Ombr√≥fila (= Floresta Pluvial)","Terr√≠cola",149,786115.673877478,428,8700,"      1.5    1                                     ","","","",41,"PARQUE ESTADUAL DA SERRA DO TABULEIRO,PARQUE NACIONAL DA SERRA DO ITAJAÕ,¡REA DE PROTE«√O AMBIENTAL ESTADUAL DE GUARATUBA,¡REA DE PROTE«√O AMBIENTAL DE GUARAQUE«ABA,PARQUE ESTADUAL DA SERRA DO MAR,PARQUE ESTADUAL TURÕSTICO DO ALTO DO RIBEIRA,¡REA DE PROTE«√O AMBIENTAL DO PLANALTO CENTRAL"
"178","Euphorbiaceae","Croton agoensis Baill.","Croton agoensis Baill.",25475,"Euphorbiaceae","Croton agoensis Baill.",25475,NA,"LFB","name ok","","Croton agoensis","NATIVA","Endemica/Amaz√¥nia-Endemica/Caatinga-Endemica/Cerrado","BR-MG-BR-PI-BR-MA-BR-BA-BR-TO-BR-MT-BR-GO","Arbusto-√Årvore","Caatinga (stricto sensu)-Cerrado (lato sensu)","Terr√≠cola",121,1594970.82731293,388,8100,"                                               ","","","",21,"PARQUE NACIONAL DA CHAPADA DAS MESAS,¡REA DE PROTE«√O AMBIENTAL BACIA DO RIO DE JANEIRO,¡REA DE PROTE«√O AMBIENTAL SERRA DO LAJEADO,PARQUE ESTADUAL DO JALAP„O,RESERVA BIOL”GICA NASCENTES SERRA DO CACHIMBO,RESERVA DE DESENVOLVIMENTO SUSTENT¡VEL VEREDAS DO ACARI,¡REA DE PROTE«√O AMBIENTAL CAVERNAS DO PERUA«U,¡REA DE PROTE«√O AMBIENTAL DAS NASCENTES DO RIO VERMELHO,PARQUE NACIONAL GRANDE SERT√O VEREDAS,¡REA DE PROTE«√O AMBIENTAL MARIMBUS / IRAQUARA,PARQUE NACIONAL DAS NASCENTES DO RIO PARNAIBA"
"179","Euphorbiaceae","Croton blanchetianus Baill.","Croton blanchetianus Baill.",25478,"Euphorbiaceae","Croton blanchetianus Baill.",25478,"Marmeleiro-PORTUGUES-Nordeste/Marmeleiro-da-caatinga-PORTUGUES-Nordeste","LFB","name ok","","Croton blanchetianus","NATIVA","Endemica/Caatinga","BR-MG-BR-SE-BR-RN-BR-PI-BR-PE-BR-PB-BR-CE-BR-BA-BR-AL","Arbusto-√Årvore","Caatinga (stricto sensu)","Terr√≠cola",505,2259122.76329628,1368,29100,"                                               ","","","",31,"¡REA DE PROTE«√O AMBIENTAL SERRA DA IBIAPABA,ESTA«√O ECOL”GICA DE AIUABA,PARQUE NACIONAL DE UBAJARA,¡REA DE PROTE«√O AMBIENTAL CHAPADA DO ARARIPE,PARQUE NACIONAL SERRA DAS CONFUS’ES,PARQUE NACIONAL DO CATIMBAU,¡REA DE PROTE«√O AMBIENTAL DA SERRA DE BATURIT…,¡REA DE PROTE«√O AMBIENTAL DELTA DO PARNAIBA,ESTA«√O ECOL”GICA RASO DA CATARINA"
"180","Euphorbiaceae","Croton celtidifolius Baill.","Croton celtidifolius Baill.",29180,"Euphorbiaceae","Croton celtidifolius Baill.",29180,"marmeleiro-PORTUGUES-Sudeste/necorana-PORTUGUES-Sudeste/pau-de-sangue-PORTUGUES-Sudeste","LFB","name ok","","Croton celtidifolius","NATIVA","Endemica/Mata Atl√¢ntica","BR-ES-BR-SP-BR-RJ-BR-MG-BR-SC-BR-RS-BR-PR","√Årvore","Floresta Ombr√≥fila (= Floresta Pluvial)","Terr√≠cola",128,1521033.19355042,388,9200,"          1                                     ","","","",19,"PARQUE NACIONAL DA SERRA DOS ORG√OS,¡REA DE PROTE«√O AMBIENTAL DE PETR”POLIS,¡REA DE PROTE«√O AMBIENTAL DA BACIA DO RIO S√O JO√O - MICO LE√O,PARQUE NACIONAL DA SERRA DA BOCAINA,¡REA DE PROTE«√O AMBIENTAL SERRA DA MANTIQUEIRA,PARQUE NACIONAL DA SERRA DO ITAJAÕ,¡REA DE PROTE«√O AMBIENTAL FERN√O DIAS,PARQUE ESTADUAL SERRA DO BRIGADEIRO,PARQUE ESTADUAL DE CAMPINHOS,PARQUE ESTADUAL DA SERRA DO MAR"
"181","Euphorbiaceae","Croton macrobothrys Baill.","Croton macrobothrys Baill.",35862,"Euphorbiaceae","Croton macrobothrys Baill.",35862,"pau-sangue-PORTUGUES-sudeste do Brasil","LFB","name ok","","Croton macrobothrys","NATIVA","Endemica/Mata Atl√¢ntica","BR-SP-BR-RJ-BR-SC-BR-PR-BR-BA","√Årvore","Floresta Ombr√≥fila (= Floresta Pluvial)","Terr√≠cola",98,4058251.68046898,308,6500,"          1                                     ","","","",35,"PARQUE NACIONAL DA SERRA DOS ORG√OS,¡REA DE PROTE«√O AMBIENTAL BAÕA DE CAMAMU,RESERVA BIOLOGICA DE PEDRA TALHADA,¡REA DE PROTE«√O AMBIENTAL CAMINHOS ECOL”GICOS DA BOA ESPERAN«A,FLORESTA NACIONAL DE RIO PRETO,PARQUE NACIONAL PAU BRASIL,PARQUE ESTADUAL CARLOS BOTELHO,¡REA DE PROTE«√O AMBIENTAL LAGOA ENCANTADA,PARQUE NACIONAL DA SERRA DO ITAJAÕ,PARQUE ESTADUAL DA SERRA DO MAR,RESERVA BIOL”GICA DO TINGU¡,PARQUE ESTADUAL DO JARAGU¡,RESERVA BIOL”GICA DE UNA,¡REA DE PROTE«√O AMBIENTAL SERRA DA MANTIQUEIRA,¡REA DE PROTE«√O AMBIENTAL DA BACIA DO RIO S√O JO√O - MICO LE√O,PARQUE NACIONAL DA CHAPADA DIAMANTINA,¡REA DE PROTE«√O AMBIENTAL COSTA DE ITACAR…/ SERRA GRANDE,¡REA DE PROTE«√O AMBIENTAL SANTO ANT‘NIO,RESERVA BIOL”GICA DO RIO TROMBETAS,PARQUE ESTADUAL  DA ILHA DO CARDOSO,PARQUE ESTADUAL DA SERRA DO TABULEIRO"
"182","Lauraceae","Cryptocarya mandioccana Meisn.","Cryptocarya mandioccana Meisn.",8406,"Lauraceae","Cryptocarya mandioccana Meisn.",8406,"canela-inhotinga-PORTUGUES-sudeste/noz-moscada-do-brasil-PORTUGUES-sudeste","LFB","name ok","","Cryptocarya mandioccana","NATIVA","Endemica/Mata Atl√¢ntica","BR-SP-BR-RJ-BR-MG-BR-SC-BR-PR-BR-BA","√Årvore","Floresta Estacional Semidecidual-Floresta Ombr√≥fila (= Floresta Pluvial)","Terr√≠cola",116,1573001.83288352,288,6200,"      1.5    1                                     ","","","",44,"¡REA DE PROTE«√O AMBIENTAL ESTADUAL DE GUARATUBA,PARQUE ESTADUAL DA SERRA DO MAR,PARQUE ESTADUAL CARLOS BOTELHO,¡REA DE PROTE«√O AMBIENTAL CACHOEIRA DAS ANDORINHAS,¡REA DE PROTE«√O AMBIENTAL DE GUARAQUE«ABA,¡REA DE PROTE«√O AMBIENTAL MORRO DA PEDREIRA,PARQUE NACIONAL DA SERRA DOS ORG√OS,¡REA DE PROTE«√O AMBIENTAL DE PETR”POLIS,¡REA DE PROTE«√O AMBIENTAL DE CANAN…IA-IGUAP…-PERUÕBE,ESTA«√O ECOL”GICA JUR…IA-ITATINS,PARQUE ESTADUAL DO RIO DOCE,¡REA DE PROTE«√O AMBIENTAL CAMINHOS ECOL”GICOS DA BOA ESPERAN«A,PARQUE ESTADUAL DA CANTAREIRA"
"183","Lauraceae","Cryptocarya moschata Nees & Mart.","Cryptocarya moschata Nees & Mart.",8408,"Lauraceae","Cryptocarya moschata Nees & Mart.",8408,"canela-batalha-PORTUGUES-sudeste/louro-precioso-PORTUGUES-nordeste","LFB","name ok","","Cryptocarya moschata","NATIVA","Endemica/Cerrado-Endemica/Mata Atl√¢ntica","BR-RJ-BR-SP-BR-MG-BR-ES-BR-SC-BR-RS-BR-PR-BR-PE-BR-BA-BR-AL-BR-TO-BR-MT-BR-GO-BR-DF","√Årvore","Cerrado (lato sensu)-Floresta Ciliar ou Galeria-Floresta Estacional Semidecidual","Terr√≠cola",203,2202672.45968286,380,8400,"1.6      1.5                                         ","","","",22,"RESERVA BIOL”GICA DO TINGU¡,¡REA DE PROTE«√O AMBIENTAL CHAPADA DO ARARIPE,¡REA DE PROTE«√O AMBIENTAL DE PETR”POLIS,PARQUE ESTADUAL DA SERRA DO MAR,¡REA DE PROTE«√O AMBIENTAL SERRA DO BARBADO,PARQUE ESTADUAL DA CANTAREIRA,ESTA«√O ECOL”GICA JUR…IA-ITATINS,FLORESTA NACIONAL DE IPANEMA,¡REA DE PROTE«√O AMBIENTAL FERN√O DIAS,¡REA DE PROTE«√O AMBIENTAL DO PLANALTO CENTRAL,¡REA DE PROTE«√O AMBIENTAL MARIMBUS / IRAQUARA,¡REA DE PROTE«√O AMBIENTAL SERRA DA MANTIQUEIRA,¡REA DE PROTE«√O AMBIENTAL DA BACIA DO RIO S√O JO√O - MICO LE√O"
"184","Lauraceae","Cryptocarya saligna Mez","Cryptocarya saligna Mez",8410,"Lauraceae","Cryptocarya saligna Mez",8410,"anhuvinha-branca-PORTUGUES-sudeste/canela-oiti-PORTUGUES-sudeste","LFB","name ok","","Cryptocarya saligna","NATIVA","Endemica/Mata Atl√¢ntica","BR-SP-BR-RJ-BR-MG-BR-ES","√Årvore","Floresta Estacional Semidecidual-Floresta Ombr√≥fila (= Floresta Pluvial)","Terr√≠cola",73,980470.469020847,232,4700,"      1.5    1                                     ","","","",25,"RESERVA BIOL”GICA AUGUSTO RUSCHI,PARQUE ESTADUAL DA SERRA DO MAR,PARQUE NACIONAL DA SERRA DOS ORG√OS,¡REA DE PROTE«√O AMBIENTAL DE CANAN…IA-IGUAP…-PERUÕBE,¡REA DE PROTE«√O AMBIENTAL DE PETR”POLIS,PARQUE ESTADUAL DA CANTAREIRA,¡REA DE PROTE«√O AMBIENTAL DA BACIA DO RIO S√O JO√O - MICO LE√O,¡REA DE PROTE«√O AMBIENTAL SERRA DA MANTIQUEIRA,PARQUE NACIONAL DA TIJUCA"
"185","Sapindaceae","Cupania bracteosa Radlk.","Cupania bracteosa Radlk.",20889,"Sapindaceae","Cupania bracteosa Radlk.",20889,NA,"LFB","name ok","","Cupania bracteosa","NATIVA","Endemica/Caatinga-Endemica/Cerrado-Endemica/Mata Atl√¢ntica","BR-ES-BR-PI-BR-AL-BR-SP-BR-BA","Arbusto-√Årvore","Caatinga (stricto sensu)-Cerrado (lato sensu)-Floresta Ombr√≥fila (= Floresta Pluvial)-Restinga","Terr√≠cola",63,1620313.94361834,192,4500,"          1        3.5                             ","","","",6,"PARQUE NACIONAL DO DESCOBRIMENTO,RESERVA BIOL”GICA DE UNA"
"186","Sapindaceae","Cupania diphylla Vahl","Cupania diphylla Vahl",20890,"Sapindaceae","Cupania diphylla Vahl",20890,NA,"LFB","name ok","","Cupania diphylla","NATIVA","N√£o endemica/Amaz√¥nia-N√£o endemica/Cerrado","BR-AP-BR-MA-BR-PA-BR-AM-BR-AC","√Årvore","Floresta Ciliar ou Galeria-Floresta de Terra Firme","Terr√≠cola",84,3553449.48216787,240,5000,"1.6                                               ","","","",5,"FLORESTA NACIONAL DE CARAJ¡S,RESERVA EXTRATIVISTA MARINHA CAET…TAPERA«U"
"187","Sapindaceae","Cupania emarginata Cambess.","Cupania emarginata Cambess.",20891,"Sapindaceae","Cupania emarginata Cambess.",20891,"camboat√°-PORTUGUES-Sudeste","LFB","name ok","","Cupania emarginata","NATIVA","Endemica/Mata Atl√¢ntica","BR-SP-BR-BA-BR-RJ-BR-MG-BR-ES-BR-CE","Arbusto-√Årvore","Floresta Ombr√≥fila (= Floresta Pluvial)-Restinga","Terr√≠cola",146,3236072.38640713,456,10000,"          1        3.5                             ","","","",29,"PARQUE ESTADUAL PAULO C…SAR VINHA,PARQUE ESTADUAL DE ITA⁄NAS,¡REA DE PROTE«√O AMBIENTAL PONTA DA BALEIA / ABROLHOS,PARQUE NACIONAL PAU BRASIL,¡REA DE PROTE«√O AMBIENTAL SANTO ANT‘NIO,PARQUE NACIONAL RESTINGA DE JURUBATIBA,¡REA DE PROTE«√O AMBIENTAL CONCEI«√O DA BARRA,PARQUE NACIONAL DO MONTE PASCOAL,¡REA DE PROTE«√O AMBIENTAL DA BACIA DO RIO S√O JO√O - MICO LE√O,¡REA DE PROTE«√O AMBIENTAL CAMINHOS ECOL”GICOS DA BOA ESPERAN«A,¡REA DE PROTE«√O AMBIENTAL BAÕA DE CAMAMU,RESERVA EXTRATIVISTA MARINHA ARRAIAL DO CABO,¡REA DE PROTE«√O AMBIENTAL DE PETR”POLIS"
"188","Sapindaceae","Cupania impressinervia Acev.-Rodr.","Cupania impressinervia Acev.-Rodr.",20892,"Sapindaceae","Cupania impressinervia Acev.-Rodr.",20892,NA,"LFB","name ok","","Cupania impressinervia","NATIVA","Endemica/Mata Atl√¢ntica","BR-BA-BR-RN-BR-PB-BR-AL-BR-SE-BR-PE-BR-CE","√Årvore","Floresta Estacional Decidual-Floresta Estacional Semidecidual-Floresta Ombr√≥fila (= Floresta Pluvial)-Restinga","Terr√≠cola",172,1822199.18037205,464,10500,"    1.5  1.5    1        3.5                             ","","","",14,"RESERVA BIOLOGICA DE PEDRA TALHADA,RESERVA BIOL”GICA GUARIBAS,PARQUE NACIONAL DA SERRA DE ITABAIANA,¡REA DE PROTE«√O AMBIENTAL DA SERRA DE BATURIT…,¡REA DE PROTE«√O AMBIENTAL BARRA DO RIO MAMANGUAPE,RESERVA EXTRATIVISTA MARINHA DA LAGOA DO JEQUI¡,¡REA DE PROTE«√O AMBIENTAL MARIMBUS / IRAQUARA"
